equipoæbodegaæfechaæcodigoædescripcionætipoænumeroæcntædestino
æ35æ2014-10-14 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2207æ53æ67.003.02.01æ
æ35æ2014-10-15 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2208æ69æ67.003.02.01æ
æ35æ2014-10-15 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2208æ68æ67.003.02.01æ
æ35æ2014-10-16 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2210æ70æ67.003.02.01æ
æ35æ2014-10-16 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2210æ67æ67.003.02.01æ
æ35æ2014-10-16 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2210æ69æ67.003.02.01æ
æ35æ2014-10-17 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2209æ63æ67.003.02.01æ
æ35æ2014-10-17 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2209æ66æ67.003.02.01æ
æ35æ2014-10-24 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2216æ87æ67.003.02.01æ
æ35æ2014-10-24 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2216æ63æ67.003.02.01æ
æ35æ2014-10-24 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2216æ49æ67.003.02.01æ
æ35æ2014-10-24 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2216æ80æ67.003.02.01æ
æ35æ2014-10-27 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2218æ70æ67.003.02.01æ
CA-35æ35æ2014-10-05 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2198æ13æ67.001.78æ
CA-35æ35æ2014-10-07 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2200æ5æ67.001.78æ
CA-35æ35æ2014-10-10 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2204æ57æ67.001.78æ
CA-35æ35æ2014-10-11 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2205æ33æ67.001.78æ
CA-35æ35æ2014-10-11 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2205æ35æ67.001.78æ
CA-35æ35æ2014-10-13 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2206æ28æ67.001.78æ
CA-35æ35æ2014-10-13 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2206æ30æ67.001.78æ
CA-35æ35æ2014-10-14 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2207æ30æ67.001.78æ
CA-35æ35æ2014-10-14 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2207æ35æ67.001.78æ
CA-35æ35æ2014-10-15 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2208æ16æ67.001.78æ
CA-35æ35æ2014-10-15 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2208æ23æ67.001.78æ
CA-35æ35æ2014-10-16 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2210æ34æ67.001.78æ
CA-35æ35æ2014-10-16 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2210æ28æ67.001.78æ
CA-35æ35æ2014-10-17 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2209æ19æ67.001.78æ
CA-35æ35æ2014-10-17 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2209æ41æ67.001.78æ
CA-35æ35æ2014-10-18 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2211æ44æ67.001.78æ
CA-35æ35æ2014-10-20 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2212æ47æ67.001.78æ
CA-35æ35æ2014-10-20 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2212æ38æ67.001.78æ
CA-35æ35æ2014-10-21 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2213æ30æ67.001.78æ
CA-35æ35æ2014-10-21 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2213æ34æ67.001.78æ
CA-35æ35æ2014-10-22 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2214æ29æ67.001.78æ
CA-35æ35æ2014-10-22 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2214æ40æ67.001.78æ
CA-35æ35æ2014-10-23 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2215æ23æ67.001.78æ
CA-35æ35æ2014-10-24 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2216æ31æ67.001.78æ
CA-35æ35æ2014-10-24 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2216æ51æ67.001.78æ
CA-35æ35æ2014-10-25 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2217æ33æ67.001.78æ
CA-35æ35æ2014-10-25 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2217æ29æ67.001.78æ
CA-35æ35æ2014-10-27 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2218æ41æ67.001.78æ
CA-46æ35æ2014-09-29 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2191æ44æ67.001.150æ
CA-46æ35æ2014-09-29 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2191æ30æ67.001.150æ
CA-46æ35æ2014-09-30 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2192æ44æ67.001.150æ
CA-46æ35æ2014-09-30 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2192æ36æ67.001.150æ
CA-46æ35æ2014-10-01 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2193æ32æ67.001.150æ
CA-46æ35æ2014-10-01 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2193æ43æ67.001.150æ
CA-46æ35æ2014-10-02 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2194æ46æ67.001.150æ
CA-46æ35æ2014-10-02 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2194æ27æ67.001.150æ
CA-46æ35æ2014-10-03 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2195æ45æ67.001.150æ
CA-46æ35æ2014-10-03 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2195æ40æ67.001.150æ
CA-46æ35æ2014-10-04 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2197æ42æ67.001.150æ
CA-46æ35æ2014-10-04 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2197æ33æ67.001.150æ
CA-46æ35æ2014-10-05 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2198æ40æ67.001.150æ
CA-46æ35æ2014-10-06 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2199æ34æ67.001.150æ
CA-46æ35æ2014-10-06 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2199æ53æ67.001.150æ
CA-46æ35æ2014-10-07 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2200æ33æ67.001.150æ
CA-46æ35æ2014-10-07 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2200æ38æ67.001.150æ
CA-46æ35æ2014-10-08 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2202æ43æ67.001.150æ
CA-46æ35æ2014-10-09 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2203æ46æ67.001.150æ
CA-46æ35æ2014-10-09 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2203æ1æ67.001.150æ
CA-46æ35æ2014-10-09 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2203æ37æ67.001.150æ
CA-46æ35æ2014-10-10 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2204æ41æ67.001.150æ
CA-46æ35æ2014-10-10 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2204æ45æ67.001.150æ
CA-46æ35æ2014-10-22 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2214æ55æ67.001.150æ
CA-46æ35æ2014-10-23 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2215æ60æ67.001.150æ
CA-46æ35æ2014-10-25 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2217æ63æ67.001.150æ
PL-02æ35æ2014-09-30 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2192æ240æ67.001.131æ
PL-02æ35æ2014-10-01 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2193æ240æ67.001.131æ
PL-02æ35æ2014-10-02 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2194æ240æ67.001.131æ
PL-02æ35æ2014-10-03 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2195æ240æ67.001.131æ
PL-02æ35æ2014-10-04 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2197æ360æ67.001.131æ
PL-02æ35æ2014-10-07 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2200æ180æ67.001.131æ
PL-02æ35æ2014-10-10 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2204æ240æ67.001.131æ
PL-02æ35æ2014-10-11 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2205æ180æ67.001.131æ
PL-02æ35æ2014-10-13 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2206æ240æ67.001.131æ
PL-02æ35æ2014-10-14 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2207æ180æ67.001.131æ
PL-02æ35æ2014-10-15 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2208æ180æ67.001.131æ
PL-02æ35æ2014-10-16 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2210æ240æ67.001.131æ
PL-02æ35æ2014-10-17 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2209æ180æ67.001.131æ
PL-02æ35æ2014-10-18 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2211æ180æ67.001.131æ
PL-02æ35æ2014-10-20 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2212æ180æ67.001.131æ
PL-02æ35æ2014-10-21 00:00:00æ7-1æACPM UTILIZADO EN CODAZZIæSI35æ2213æ180æ67.001.131æ
